"city","city_ascii","lat","lng","country","iso2","iso3","admin_name","capital","population","id"
"Homburg","Homburg","49.3167","7.3333","Germany","DE","DEU","Saarland","minor","42297","1276520056"
"Dreieich","Dreieich","50.0000","8.7000","Germany","DE","DEU","Hesse","","42260","1276481123"
"Ansbach","Ansbach","49.3000","10.5833","Germany","DE","DEU","Bavaria","minor","42221","1276572551"
"Bensheim","Bensheim","49.6667","8.6167","Germany","DE","DEU","Hesse","","42089","1276256416"
"Siegburg","Siegburg","50.8014","7.2044","Germany","DE","DEU","North Rhine-Westphalia","minor","42049","1276838674"
"Kirchheim unter Teck","Kirchheim unter Teck","48.6483","9.4511","Germany","DE","DEU","Baden-Württemberg","","41907","1276389368"
"Schwäbisch Hall","Schwabisch Hall","49.1122","9.7375","Germany","DE","DEU","Baden-Württemberg","minor","41898","1276556451"
"Coburg","Coburg","50.2667","10.9667","Germany","DE","DEU","Bavaria","minor","41842","1276428862"
"Wunstorf","Wunstorf","52.4275","9.4294","Germany","DE","DEU","Lower Saxony","","41689","1276079483"
"Königswinter","Konigswinter","50.6736","7.1947","Germany","DE","DEU","North Rhine-Westphalia","","41495","1276951419"
"Eberswalde","Eberswalde","52.8333","13.8333","Germany","DE","DEU","Brandenburg","minor","41461","1276311453"
"Nürtingen","Nurtingen","48.6333","9.3333","Germany","DE","DEU","Baden-Württemberg","","41403","1276408465"
"Germering","Germering","48.1333","11.3667","Germany","DE","DEU","Bavaria","","41355","1276002965"
"Nordhausen","Nordhausen","51.5050","10.7911","Germany","DE","DEU","Thuringia","minor","41339","1276946322"
"Hückelhoven","Huckelhoven","51.0608","6.2197","Germany","DE","DEU","North Rhine-Westphalia","","41301","1276391695"
"Schwabach","Schwabach","49.3292","11.0208","Germany","DE","DEU","Bavaria","minor","41227","1276017987"
"Buxtehude","Buxtehude","53.4769","9.7011","Germany","DE","DEU","Lower Saxony","","40919","1276767530"
"Buchholz in der Nordheide","Buchholz in der Nordheide","53.3167","9.8667","Germany","DE","DEU","Lower Saxony","","40810","1276859084"
"Neumarkt","Neumarkt","49.2833","11.4667","Germany","DE","DEU","Bavaria","minor","40808","1276002746"
"Pirmasens","Pirmasens","49.2000","7.6000","Germany","DE","DEU","Rhineland-Palatinate","minor","40682","1276000134"
"Lemgo","Lemgo","52.0272","8.9117","Germany","DE","DEU","North Rhine-Westphalia","","40594","1276164957"
"Freiberg","Freiberg","50.9119","13.3428","Germany","DE","DEU","Saxony","minor","40485","1276914988"
"Halberstadt","Halberstadt","51.8958","11.0467","Germany","DE","DEU","Saxony-Anhalt","minor","40457","1276900818"
"Leinfelden-Echterdingen","Leinfelden-Echterdingen","48.6928","9.1428","Germany","DE","DEU","Baden-Württemberg","","40420","1276447188"
"Hofheim","Hofheim","50.0833","8.4500","Germany","DE","DEU","Hesse","minor","40371","1276364825"
"Löhne","Lohne","52.2000","8.7000","Germany","DE","DEU","North Rhine-Westphalia","","40265","1276788847"
"Ahaus","Ahaus","52.0667","7.0000","Germany","DE","DEU","North Rhine-Westphalia","","40245","1276411347"
"Schorndorf","Schorndorf","48.8000","9.5333","Germany","DE","DEU","Baden-Württemberg","","40204","1276068626"
"Völklingen","Volklingen","49.2500","6.8333","Germany","DE","DEU","Saarland","","40192","1276052749"
"Maintal","Maintal","50.1500","8.8333","Germany","DE","DEU","Hesse","","39815","1276616960"
"Ostfildern","Ostfildern","48.7333","9.2500","Germany","DE","DEU","Baden-Württemberg","","39806","1276855000"
"Ettlingen","Ettlingen","48.9333","8.4000","Germany","DE","DEU","Baden-Württemberg","","39699","1276126657"
"Freital","Freital","51.0167","13.6500","Germany","DE","DEU","Saxony","","39558","1276672229"
"Neu Isenburg","Neu Isenburg","50.0500","8.7000","Germany","DE","DEU","Hesse","","39287","1276467901"
"Niederkassel","Niederkassel","50.8167","7.0333","Germany","DE","DEU","North Rhine-Westphalia","","39281","1276316077"
"Langen","Langen","49.9833","8.6667","Germany","DE","DEU","Hesse","","39217","1276365275"
"Mettmann","Mettmann","51.2500","6.9667","Germany","DE","DEU","North Rhine-Westphalia","minor","39134","1276000749"
"Ilmenau","Ilmenau","50.6839","10.9194","Germany","DE","DEU","Thuringia","","39127","1276541405"
"Stendal","Stendal","52.6000","11.8500","Germany","DE","DEU","Saxony-Anhalt","minor","39105","1276016814"
"Pirna","Pirna","50.9622","13.9403","Germany","DE","DEU","Saxony","minor","39054","1276247543"
"Weißenfels","Weissenfels","51.2000","11.9667","Germany","DE","DEU","Saxony-Anhalt","","39041","1276292106"
"Königs Wusterhausen","Konigs Wusterhausen","52.2917","13.6250","Germany","DE","DEU","Brandenburg","","38929","1276871907"
"Kamp-Lintfort","Kamp-Lintfort","51.5000","6.5333","Germany","DE","DEU","North Rhine-Westphalia","","38665","1276081102"
"Würselen","Wurselen","50.8167","6.1333","Germany","DE","DEU","North Rhine-Westphalia","","38598","1276620771"
"Papenburg","Papenburg","53.0667","7.4000","Germany","DE","DEU","Lower Saxony","","38556","1276460693"
"Greven","Greven","52.0917","7.6083","Germany","DE","DEU","North Rhine-Westphalia","","38207","1276669554"
"Wesseling","Wesseling","50.8167","6.9667","Germany","DE","DEU","North Rhine-Westphalia","","38192","1276392642"
"Kehl","Kehl","48.5667","7.8167","Germany","DE","DEU","Baden-Württemberg","","38154","1276615908"
"Bautzen","Bautzen","51.1814","14.4242","Germany","DE","DEU","Saxony","minor","38140","1276088190"
"Backnang","Backnang","48.9464","9.4306","Germany","DE","DEU","Baden-Württemberg","","37957","1276031423"
"Bitterfeld","Bitterfeld","51.6167","12.3167","Germany","DE","DEU","Saxony-Anhalt","","37894","1276169908"
"Fürstenfeldbruck","Furstenfeldbruck","48.1778","11.2556","Germany","DE","DEU","Bavaria","minor","37695","1276347995"
"Warendorf","Warendorf","51.9539","7.9933","Germany","DE","DEU","North Rhine-Westphalia","minor","37616","1276005733"
"Tuttlingen","Tuttlingen","47.9850","8.8233","Germany","DE","DEU","Baden-Württemberg","minor","37458","1276649477"
"Beckum","Beckum","51.7550","8.0403","Germany","DE","DEU","North Rhine-Westphalia","","37333","1276000534"
"Cloppenburg","Cloppenburg","52.8500","8.0500","Germany","DE","DEU","Lower Saxony","minor","37056","1276769960"
"Coesfeld","Coesfeld","51.9500","7.1667","Germany","DE","DEU","North Rhine-Westphalia","minor","37030","1276053897"
"Suhl","Suhl","50.6106","10.6931","Germany","DE","DEU","Thuringia","minor","37009","1276059886"
"Erding","Erding","48.2833","11.9000","Germany","DE","DEU","Bavaria","minor","36813","1276458355"
"Sinsheim","Sinsheim","49.2500","8.8833","Germany","DE","DEU","Baden-Württemberg","","36601","1276820270"
"Porta Westfalica","Porta Westfalica","52.2167","8.9333","Germany","DE","DEU","North Rhine-Westphalia","","36374","1276426167"
"Emsdetten","Emsdetten","52.1728","7.5344","Germany","DE","DEU","North Rhine-Westphalia","","36354","1276439566"
"Winsen","Winsen","53.3667","10.2167","Germany","DE","DEU","Lower Saxony","minor","36295","1276491512"
"Mühlhausen","Muhlhausen","51.2167","10.4500","Germany","DE","DEU","Thuringia","minor","36226","1276181580"
"Voerde","Voerde","51.6000","6.6833","Germany","DE","DEU","North Rhine-Westphalia","","36196","1276242749"
"Meppen","Meppen","52.6936","7.2928","Germany","DE","DEU","Lower Saxony","minor","36117","1276180771"
"Limburg","Limburg","50.3833","8.0667","Germany","DE","DEU","Hesse","minor","36053","1276188257"
"Ingelheim","Ingelheim","49.9747","8.0564","Germany","DE","DEU","Rhineland-Palatinate","minor","36002","1276699130"
"Crailsheim","Crailsheim","49.1347","10.0706","Germany","DE","DEU","Baden-Württemberg","","35760","1276001596"
"Bad Vilbel","Bad Vilbel","50.1781","8.7361","Germany","DE","DEU","Hesse","","35758","1276387851"
"Leer","Leer","53.2308","7.4528","Germany","DE","DEU","Lower Saxony","minor","35663","1276392695"
"Lage","Lage","51.9889","8.7944","Germany","DE","DEU","North Rhine-Westphalia","","35423","1276243855"
"Mörfelden-Walldorf","Morfelden-Walldorf","50.0000","8.5833","Germany","DE","DEU","Hesse","","35291","1276425407"
"Goch","Goch","51.6839","6.1619","Germany","DE","DEU","North Rhine-Westphalia","","35270","1276890926"
"Sankt Ingbert","Sankt Ingbert","49.3000","7.1167","Germany","DE","DEU","Saarland","","35216","1276174089"
"Datteln","Datteln","51.6539","7.3417","Germany","DE","DEU","North Rhine-Westphalia","","35191","1276259793"
"Deggendorf","Deggendorf","48.8333","12.9667","Germany","DE","DEU","Bavaria","minor","35172","1276512590"
"Barsinghausen","Barsinghausen","52.3000","9.4811","Germany","DE","DEU","Lower Saxony","","35156","1276183527"
"Steinfurt","Steinfurt","52.1475","7.3442","Germany","DE","DEU","North Rhine-Westphalia","minor","35102","1276842137"
"Balingen","Balingen","48.2731","8.8506","Germany","DE","DEU","Baden-Württemberg","minor","34945","1276586382"
"Dietzenbach","Dietzenbach","50.0167","8.7833","Germany","DE","DEU","Hesse","","34928","1276741284"
"Kempen","Kempen","51.3658","6.4194","Germany","DE","DEU","North Rhine-Westphalia","","34841","1276967592"
"Seelze","Seelze","52.3961","9.5981","Germany","DE","DEU","Lower Saxony","","34742","1276781689"
"Wermelskirchen","Wermelskirchen","51.1500","7.2167","Germany","DE","DEU","North Rhine-Westphalia","","34739","1276444512"
"Saarlouis","Saarlouis","49.3167","6.7500","Germany","DE","DEU","Saarland","minor","34717","1276663502"
"Wedel","Wedel","53.5833","9.7000","Germany","DE","DEU","Schleswig-Holstein","","34538","1276016066"
"Zweibrücken","Zweibrucken","49.2500","7.3667","Germany","DE","DEU","Rhineland-Palatinate","minor","34534","1276900149"
"Viernheim","Viernheim","49.5417","8.5786","Germany","DE","DEU","Hesse","","34534","1276924320"
"Ahrensburg","Ahrensburg","53.6747","10.2411","Germany","DE","DEU","Schleswig-Holstein","","34509","1276744963"
"Merseburg","Merseburg","51.3544","11.9928","Germany","DE","DEU","Saxony-Anhalt","minor","34335","1276735436"
"Geldern","Geldern","51.5197","6.3325","Germany","DE","DEU","North Rhine-Westphalia","","34298","1276273584"
"Korschenbroich","Korschenbroich","51.1833","6.5167","Germany","DE","DEU","North Rhine-Westphalia","","34187","1276206387"
"Kornwestheim","Kornwestheim","48.8598","9.1852","Germany","DE","DEU","Baden-Württemberg","","34130","1276918130"
"Radebeul","Radebeul","51.1000","13.6500","Germany","DE","DEU","Saxony","","34096","1276277969"
"Hemer","Hemer","51.3833","7.7667","Germany","DE","DEU","North Rhine-Westphalia","","34024","1276327126"
"Biberach","Biberach","48.1000","9.7833","Germany","DE","DEU","Baden-Württemberg","minor","34008","1276241010"
"Stuhr","Stuhr","53.0167","8.7500","Germany","DE","DEU","Lower Saxony","","33952","1276158158"
"Uelzen","Uelzen","52.9647","10.5658","Germany","DE","DEU","Lower Saxony","minor","33934","1276042012"
"Vechta","Vechta","52.7306","8.2886","Germany","DE","DEU","Lower Saxony","minor","33769","1276147280"
"Rheinfelden (Baden)","Rheinfelden (Baden)","47.5611","7.7917","Germany","DE","DEU","Baden-Württemberg","","33581","1276547516"
"Schwedt (Oder)","Schwedt (Oder)","53.0500","14.2667","Germany","DE","DEU","Brandenburg","","33495","1276552729"
"Bad Nauheim","Bad Nauheim","50.3667","8.7500","Germany","DE","DEU","Hesse","","33445","1276664999"
"Jülich","Julich","50.9222","6.3583","Germany","DE","DEU","North Rhine-Westphalia","","33158","1276891190"
"Forchheim","Forchheim","49.7197","11.0581","Germany","DE","DEU","Bavaria","minor","32972","1276030665"
"Lampertheim","Lampertheim","49.6000","8.4667","Germany","DE","DEU","Hesse","","32870","1276406891"
"Delbrück","Delbruck","51.7667","8.5667","Germany","DE","DEU","North Rhine-Westphalia","","32774","1276424035"
"Achim","Achim","53.0653","9.0342","Germany","DE","DEU","Lower Saxony","","32752","1276242263"
"Herrenberg","Herrenberg","48.5967","8.8708","Germany","DE","DEU","Baden-Württemberg","","32649","1276549799"
"Fürstenwalde","Furstenwalde","52.3667","14.0667","Germany","DE","DEU","Brandenburg","","32646","1276767308"
"Geesthacht","Geesthacht","53.4375","10.3675","Germany","DE","DEU","Schleswig-Holstein","","32336","1276117326"
"Naumburg","Naumburg","51.1500","11.8167","Germany","DE","DEU","Saxony-Anhalt","minor","32289","1276335227"
"Bernburg","Bernburg","51.8000","11.7333","Germany","DE","DEU","Saxony-Anhalt","minor","32261","1276331294"
"Itzehoe","Itzehoe","53.9250","9.5164","Germany","DE","DEU","Schleswig-Holstein","minor","32258","1276277285"
"Georgsmarienhütte","Georgsmarienhutte","52.2000","8.0667","Germany","DE","DEU","Lower Saxony","","32190","1276001308"
"Bramsche","Bramsche","52.4000","7.9833","Germany","DE","DEU","Lower Saxony","","32179","1276405075"
"Radolfzell am Bodensee","Radolfzell am Bodensee","47.7333","8.9667","Germany","DE","DEU","Baden-Württemberg","","32043","1276934854"
"Wernigerode","Wernigerode","51.8350","10.7853","Germany","DE","DEU","Saxony-Anhalt","","32024","1276322228"
"Ganderkesee","Ganderkesee","53.0358","8.5483","Germany","DE","DEU","Lower Saxony","","31939","1276035845"
"Oer-Erkenschwick","Oer-Erkenschwick","51.6422","7.2508","Germany","DE","DEU","North Rhine-Westphalia","","31838","1276269090"
"Neuruppin","Neuruppin","52.9331","12.8000","Germany","DE","DEU","Brandenburg","minor","31422","1276820903"
"Hoyerswerda","Hoyerswerda","51.4333","14.2500","Germany","DE","DEU","Saxony","","31356","1276992982"
"Altenburg","Altenburg","50.9850","12.4333","Germany","DE","DEU","Thuringia","minor","31315","1276224301"
"Burgdorf","Burgdorf","52.4500","10.0083","Germany","DE","DEU","Lower Saxony","","31287","1276623419"
"Kreuztal","Kreuztal","50.9667","7.9667","Germany","DE","DEU","North Rhine-Westphalia","","31197","1276001601"
"Rheinberg","Rheinberg","51.5467","6.6006","Germany","DE","DEU","North Rhine-Westphalia","","31150","1276286236"
"Gevelsberg","Gevelsberg","51.3167","7.3333","Germany","DE","DEU","North Rhine-Westphalia","","31097","1276634761"
"Werl","Werl","51.5500","7.9200","Germany","DE","DEU","North Rhine-Westphalia","","31045","1276291604"
"Lohmar","Lohmar","50.8167","7.2167","Germany","DE","DEU","North Rhine-Westphalia","","30846","1276535520"
"Walsrode","Walsrode","52.8667","9.5833","Germany","DE","DEU","Lower Saxony","","30819","1276472764"
"Friedberg","Friedberg","50.3333","8.7500","Germany","DE","DEU","Hesse","minor","30818","1276800921"
"Taunusstein","Taunusstein","50.1333","8.1500","Germany","DE","DEU","Hesse","","30810","1276571090"
"Weil am Rhein","Weil am Rhein","47.5947","7.6108","Germany","DE","DEU","Baden-Württemberg","","30769","1276439955"
"Einbeck","Einbeck","51.8167","9.8667","Germany","DE","DEU","Lower Saxony","","30728","1276253461"
"Osterholz-Scharmbeck","Osterholz-Scharmbeck","53.2167","8.8000","Germany","DE","DEU","Lower Saxony","minor","30659","1276987274"
"Bad Hersfeld","Bad Hersfeld","50.8683","9.7075","Germany","DE","DEU","Hesse","minor","30652","1276923242"
"Ennepetal","Ennepetal","51.2833","7.3333","Germany","DE","DEU","North Rhine-Westphalia","","30652","1276394678"
"Haan","Haan","51.1667","7.0000","Germany","DE","DEU","North Rhine-Westphalia","","30542","1276168837"
"Neuburg","Neuburg","48.7333","11.1833","Germany","DE","DEU","Bavaria","minor","30467","1276560116"
"Friedberg","Friedberg","48.3500","10.9833","Germany","DE","DEU","Bavaria","","30407","1276408320"
"Schönebeck","Schonebeck","52.0167","11.7500","Germany","DE","DEU","Saxony-Anhalt","","30389","1276217785"
"Andernach","Andernach","50.4397","7.4017","Germany","DE","DEU","Rhineland-Palatinate","","30277","1276142194"
"Gaggenau","Gaggenau","48.8039","8.3194","Germany","DE","DEU","Baden-Württemberg","","30250","1276552610"
"Bretten","Bretten","49.0364","8.7061","Germany","DE","DEU","Baden-Württemberg","","30073","1276638008"
"Merzig","Merzig","49.4500","6.6167","Germany","DE","DEU","Saarland","minor","30051","1276524998"
"Meschede","Meschede","51.3500","8.2833","Germany","DE","DEU","North Rhine-Westphalia","minor","30025","1276139753"
"Schwandorf","Schwandorf","49.3283","12.1100","Germany","DE","DEU","Bavaria","minor","29990","1276268287"
"Rietberg","Rietberg","51.8000","8.4333","Germany","DE","DEU","North Rhine-Westphalia","","29919","1276651074"
"Bad Zwischenahn","Bad Zwischenahn","53.1836","8.0097","Germany","DE","DEU","Lower Saxony","","29803","1276503429"
"Rendsburg","Rendsburg","54.3000","9.6667","Germany","DE","DEU","Schleswig-Holstein","minor","29743","1276159889"
"Werve","Werve","51.6667","7.6167","Germany","DE","DEU","North Rhine-Westphalia","","29680","1276001404"
"Waltrop","Waltrop","51.6167","7.3833","Germany","DE","DEU","North Rhine-Westphalia","","29644","1276333081"
"Oelde","Oelde","51.8333","8.1500","Germany","DE","DEU","North Rhine-Westphalia","","29644","1276826099"
"Güstrow","Gustrow","53.7939","12.1764","Germany","DE","DEU","Mecklenburg-Western Pomerania","minor","29556","1276582967"
"Landsberg","Landsberg","48.0478","10.8989","Germany","DE","DEU","Bavaria","minor","29551","1276208782"
"Unterschleißheim","Unterschleissheim","48.2833","11.5667","Germany","DE","DEU","Bavaria","","29523","1276071648"
"Northeim","Northeim","51.7067","10.0011","Germany","DE","DEU","Lower Saxony","minor","29440","1276938853"
"Tönisvorst","Tonisvorst","51.3208","6.4931","Germany","DE","DEU","North Rhine-Westphalia","","29319","1276126819"
"Vaihingen an der Enz","Vaihingen an der Enz","48.9328","8.9564","Germany","DE","DEU","Baden-Württemberg","","29305","1276306973"
